"id_metric","id_country","id_crop","year","value"
1,1,23,2013,10341
1,1,41,2013,278000
1,1,91,2013,300
1,1,95,2013,300
1,1,105,2013,36300
1,1,132,2013,5000
1,1,136,2013,5000
1,1,143,2013,62118
1,1,158,2013,5000
1,1,171,2013,5000
1,1,173,2013,300
1,1,185,2013,5000
1,1,196,2013,142000
1,1,200,2013,1050
1,1,227,2013,2200
1,1,228,2013,14249
1,1,231,2013,1050
1,1,240,2013,5000
1,1,263,2013,22960
1,1,265,2013,5000
1,1,280,2013,3387922
1,1,281,2013,3387922
1,1,296,2013,12000
1,1,313,2013,980
1,1,314,2013,3210
1,1,315,2013,407
1,1,324,2013,5000
1,1,347,2013,2552922
1,2,6,2013,14982
1,2,15,2013,2958
1,2,23,2013,3838
1,2,41,2013,2500
1,2,47,2013,14982
1,2,90,2013,2958
1,2,91,2013,13
1,2,95,2013,13
1,2,102,2013,14982
1,2,105,2013,740
1,2,116,2013,450
1,2,143,2013,9579
1,2,173,2013,13
1,2,177,2013,580
1,2,183,2013,14982
1,2,196,2013,53500
1,2,200,2013,558
1,2,206,2013,14982
1,2,214,2013,14982
1,2,222,2013,13600
1,2,227,2013,37941
1,2,228,2013,7071
1,2,231,2013,558
1,2,242,2013,418
1,2,263,2013,9100
1,2,280,2013,142000
1,2,281,2013,142000
1,2,282,2013,14982
1,2,286,2013,14982
1,2,287,2013,1200
1,2,306,2013,300
1,2,313,2013,2000
1,2,315,2013,1000
1,2,325,2013,14982
1,2,327,2013,1700
1,2,329,2013,6280
1,2,347,2013,71200
1,2,353,2013,14982
1,3,6,2013,13021
1,3,15,2013,26488
1,3,23,2013,48064
1,3,40,2013,13
1,3,41,2013,897719
1,3,47,2013,13021
1,3,90,2013,26488
1,3,91,2013,450
1,3,95,2013,450
1,3,102,2013,13021
1,3,105,2013,260
1,3,116,2013,164695
1,3,142,2013,85
1,3,143,2013,73352
1,3,145,2013,2249
1,3,173,2013,450
1,3,177,2013,4440
1,3,183,2013,13021
1,3,196,2013,370
1,3,200,2013,60245
1,3,206,2013,13021
1,3,214,2013,13021
1,3,222,2013,83919
1,3,227,2013,348196
1,3,228,2013,48922
1,3,231,2013,60245
1,3,242,2013,47844
1,3,263,2013,161156
1,3,276,2013,12410
1,3,280,2013,2709612
1,3,281,2013,2709612
1,3,282,2013,13021
1,3,286,2013,13021
1,3,303,2013,2
1,3,315,2013,180
1,3,325,2013,13021
1,3,327,2013,4047
1,3,329,2013,22497
1,3,347,2013,1727242
1,3,353,2013,13021
1,4,6,2013,44
1,4,40,2013,359
1,4,47,2013,44
1,4,76,2013,15
1,4,99,2013,18
1,4,100,2013,2700
1,4,102,2013,44
1,4,183,2013,44
1,4,196,2013,6
1,4,206,2013,44
1,4,214,2013,44
1,4,228,2013,10
1,4,282,2013,44
1,4,286,2013,44
1,4,314,2013,30
1,4,325,2013,44
1,4,329,2013,26
1,4,351,2013,255
1,4,353,2013,44
1,5,6,2013,783828
1,5,40,2013,126582
1,5,47,2013,783828
1,5,76,2013,1167948
1,5,91,2013,37570
1,5,95,2013,37570
1,5,99,2013,2550
1,5,101,2013,40707
1,5,102,2013,783828
1,5,105,2013,3000
1,5,132,2013,195080
1,5,136,2013,195080
1,5,145,2013,334662
1,5,158,2013,195080
1,5,171,2013,195080
1,5,173,2013,37570
1,5,183,2013,783828
1,5,185,2013,195080
1,5,196,2013,1635980
1,5,206,2013,783828
1,5,214,2013,783828
1,5,224,2013,23000
1,5,228,2013,12750
1,5,240,2013,195080
1,5,255,2013,44067
1,5,263,2013,105862
1,5,265,2013,195080
1,5,280,2013,2085714
1,5,281,2013,2085714
1,5,282,2013,783828
1,5,286,2013,783828
1,5,296,2013,12000
1,5,303,2013,192214
1,5,306,2013,23443
1,5,314,2013,13000
1,5,315,2013,17000
1,5,317,2013,163433
1,5,324,2013,195080
1,5,325,2013,783828
1,5,327,2013,2952
1,5,329,2013,6200
1,5,347,2013,3420
1,5,353,2013,783828
1,6,6,2013,25
1,6,15,2013,20
1,6,40,2013,32
1,6,47,2013,25
1,6,76,2013,24
1,6,90,2013,20
1,6,102,2013,25
1,6,105,2013,565
1,6,177,2013,91
1,6,183,2013,25
1,6,196,2013,45
1,6,206,2013,25
1,6,214,2013,25
1,6,228,2013,36
1,6,255,2013,30
1,6,280,2013,45
1,6,281,2013,45
1,6,282,2013,25
1,6,286,2013,25
1,6,317,2013,42
1,6,325,2013,25
1,6,329,2013,47
1,6,351,2013,39
1,6,353,2013,25
1,7,6,2013,151823
1,7,15,2013,9449
1,7,23,2013,33242
1,7,40,2013,8402
1,7,41,2013,1203306
1,7,47,2013,151823
1,7,76,2013,18500
1,7,90,2013,9449
1,7,102,2013,151823
1,7,105,2013,342755
1,7,132,2013,6120
1,7,136,2013,6120
1,7,142,2013,5603
1,7,143,2013,223580
1,7,145,2013,404022
1,7,158,2013,6120
1,7,171,2013,6120
1,7,177,2013,41000
1,7,183,2013,151823
1,7,185,2013,6120
1,7,196,2013,4863801
1,7,200,2013,70000
1,7,206,2013,151823
1,7,214,2013,151823
1,7,222,2013,226109
1,7,227,2013,63000
1,7,228,2013,24843
1,7,231,2013,70000
1,7,240,2013,6120
1,7,242,2013,60892
1,7,255,2013,180
1,7,263,2013,64049
1,7,265,2013,6120
1,7,276,2013,69305
1,7,280,2013,10803163
1,7,281,2013,10803163
1,7,282,2013,151823
1,7,286,2013,151823
1,7,287,2013,31965
1,7,303,2013,889993
1,7,306,2013,19418824
1,7,314,2013,370000
1,7,315,2013,1620081
1,7,317,2013,22697
1,7,324,2013,6120
1,7,325,2013,151823
1,7,327,2013,63146
1,7,329,2013,16170
1,7,347,2013,3060199
1,7,353,2013,151823
1,8,6,2013,1875
1,8,23,2013,9715
1,8,41,2013,64418
1,8,47,2013,1875
1,8,102,2013,1875
1,8,143,2013,16065
1,8,183,2013,1875
1,8,196,2013,3115
1,8,206,2013,1875
1,8,214,2013,1875
1,8,222,2013,1956
1,8,228,2013,1867
1,8,242,2013,194
1,8,263,2013,30680
1,8,280,2013,176945
1,8,281,2013,176945
1,8,282,2013,1875
1,8,286,2013,1875
1,8,287,2013,330
1,8,313,2013,3600
1,8,325,2013,1875
1,8,327,2013,548
1,8,329,2013,6270
1,8,347,2013,99626
1,8,353,2013,1875
