"id_metric","id_country","id_crop","year","value"
1,1,23,2014,12247
1,1,41,2014,342472
1,1,91,2014,300
1,1,95,2014,300
1,1,105,2014,35000
1,1,132,2014,1515
1,1,136,2014,1515
1,1,143,2014,78405
1,1,158,2014,1515
1,1,171,2014,1515
1,1,173,2014,300
1,1,185,2014,1515
1,1,196,2014,127000
1,1,200,2014,1050
1,1,227,2014,2200
1,1,228,2014,14300
1,1,231,2014,1050
1,1,240,2014,1515
1,1,263,2014,25009
1,1,265,2014,1515
1,1,280,2014,3564733
1,1,281,2014,3564733
1,1,296,2014,16000
1,1,313,2014,980
1,1,314,2014,3210
1,1,315,2014,210
1,1,324,2014,1515
1,1,347,2014,2653746
1,2,6,2014,15485
1,2,15,2014,2987
1,2,23,2014,3863
1,2,41,2014,2703
1,2,47,2014,15485
1,2,90,2014,2987
1,2,91,2014,12
1,2,95,2014,12
1,2,102,2014,15485
1,2,105,2014,740
1,2,116,2014,465
1,2,143,2014,9625
1,2,173,2014,12
1,2,177,2014,350
1,2,183,2014,15485
1,2,196,2014,55000
1,2,200,2014,713
1,2,206,2014,15485
1,2,214,2014,15485
1,2,222,2014,14073
1,2,227,2014,39964
1,2,228,2014,7140
1,2,231,2014,713
1,2,242,2014,411
1,2,263,2014,9600
1,2,280,2014,143149
1,2,281,2014,143149
1,2,282,2014,15485
1,2,286,2014,15485
1,2,287,2014,1375
1,2,306,2014,207
1,2,313,2014,1893
1,2,315,2014,686
1,2,325,2014,15485
1,2,327,2014,1500
1,2,329,2014,6297
1,2,347,2014,69998
1,2,353,2014,15485
1,3,6,2014,13089
1,3,15,2014,26462
1,3,23,2014,40418
1,3,40,2014,14
1,3,41,2014,791843
1,3,47,2014,13089
1,3,90,2014,26462
1,3,91,2014,450
1,3,95,2014,450
1,3,102,2014,13089
1,3,105,2014,260
1,3,116,2014,165378
1,3,142,2014,83
1,3,143,2014,66417
1,3,145,2014,2255
1,3,173,2014,450
1,3,177,2014,3858
1,3,183,2014,13089
1,3,196,2014,983
1,3,200,2014,55210
1,3,206,2014,13089
1,3,214,2014,13089
1,3,222,2014,64801
1,3,227,2014,383443
1,3,228,2014,48013
1,3,231,2014,55210
1,3,242,2014,46880
1,3,263,2014,156176
1,3,276,2014,12165
1,3,280,2014,2509373
1,3,281,2014,2509373
1,3,282,2014,13089
1,3,286,2014,13089
1,3,303,2014,75
1,3,315,2014,180
1,3,325,2014,13089
1,3,327,2014,4427
1,3,329,2014,22646
1,3,347,2014,1651311
1,3,353,2014,13089
1,4,6,2014,44
1,4,40,2014,358
1,4,47,2014,44
1,4,76,2014,18
1,4,99,2014,18
1,4,100,2014,2535
1,4,102,2014,44
1,4,183,2014,44
1,4,196,2014,6
1,4,206,2014,44
1,4,214,2014,44
1,4,228,2014,10
1,4,282,2014,44
1,4,286,2014,44
1,4,314,2014,31
1,4,325,2014,44
1,4,329,2014,24
1,4,351,2014,263
1,4,353,2014,44
1,5,6,2014,786835
1,5,40,2014,126966
1,5,47,2014,786835
1,5,76,2014,755874
1,5,91,2014,27878
1,5,95,2014,27878
1,5,99,2014,2778
1,5,101,2014,52200
1,5,102,2014,786835
1,5,105,2014,3000
1,5,132,2014,195934
1,5,136,2014,195934
1,5,145,2014,335580
1,5,158,2014,195934
1,5,171,2014,195934
1,5,173,2014,27878
1,5,183,2014,786835
1,5,185,2014,195934
1,5,196,2014,1624186
1,5,206,2014,786835
1,5,214,2014,786835
1,5,224,2014,23070
1,5,228,2014,12730
1,5,240,2014,195934
1,5,255,2014,44108
1,5,263,2014,106180
1,5,265,2014,195934
1,5,280,2014,2083274
1,5,281,2014,2083274
1,5,282,2014,786835
1,5,286,2014,786835
1,5,296,2014,12239
1,5,303,2014,198844
1,5,306,2014,23567
1,5,314,2014,13477
1,5,315,2014,16780
1,5,317,2014,168700
1,5,324,2014,195934
1,5,325,2014,786835
1,5,327,2014,2912
1,5,329,2014,6126
1,5,347,2014,4174
1,5,353,2014,786835
1,6,6,2014,27
1,6,15,2014,20
1,6,40,2014,29
1,6,47,2014,27
1,6,76,2014,25
1,6,90,2014,20
1,6,102,2014,27
1,6,105,2014,570
1,6,177,2014,92
1,6,183,2014,27
1,6,196,2014,46
1,6,206,2014,27
1,6,214,2014,27
1,6,228,2014,37
1,6,255,2014,33
1,6,280,2014,46
1,6,281,2014,46
1,6,282,2014,27
1,6,286,2014,27
1,6,317,2014,43
1,6,325,2014,27
1,6,329,2014,51
1,6,351,2014,39
1,6,353,2014,27
1,7,6,2014,357245
1,7,15,2014,9497
1,7,23,2014,31554
1,7,40,2014,8408
1,7,41,2014,888873
1,7,47,2014,357245
1,7,76,2014,18642
1,7,90,2014,9497
1,7,102,2014,357245
1,7,105,2014,512821
1,7,132,2014,2250
1,7,136,2014,2250
1,7,142,2014,5797
1,7,143,2014,226388
1,7,145,2014,409312
1,7,158,2014,2250
1,7,171,2014,2250
1,7,177,2014,28897
1,7,183,2014,357245
1,7,185,2014,2250
1,7,196,2014,4836655
1,7,200,2014,90647
1,7,206,2014,357245
1,7,214,2014,357245
1,7,222,2014,224528
1,7,227,2014,61858
1,7,228,2014,25047
1,7,231,2014,90647
1,7,240,2014,2250
1,7,242,2014,62027
1,7,255,2014,178
1,7,263,2014,62890
1,7,265,2014,2250
1,7,276,2014,54600
1,7,280,2014,12361336
1,7,281,2014,12361336
1,7,282,2014,357245
1,7,286,2014,357245
1,7,287,2014,51112
1,7,303,2014,787657
1,7,306,2014,19252552
1,7,314,2014,366961
1,7,315,2014,1261640
1,7,317,2014,22924
1,7,324,2014,2250
1,7,325,2014,357245
1,7,327,2014,65683
1,7,329,2014,15989
1,7,347,2014,5031385
1,7,353,2014,357245
1,8,6,2014,1808
1,8,23,2014,9976
1,8,41,2014,63339
1,8,47,2014,1808
1,8,102,2014,1808
1,8,143,2014,16323
1,8,183,2014,1808
1,8,196,2014,2846
1,8,206,2014,1808
1,8,214,2014,1808
1,8,222,2014,2340
1,8,228,2014,1880
1,8,242,2014,80
1,8,263,2014,30042
1,8,280,2014,180626
1,8,281,2014,180626
1,8,282,2014,1808
1,8,286,2014,1808
1,8,287,2014,290
1,8,313,2014,3600
1,8,325,2014,1808
1,8,327,2014,510
1,8,329,2014,6513
1,8,347,2014,104823
1,8,353,2014,1808
1,10,6,2014,40997
1,10,15,2014,2302
1,10,23,2014,16664
1,10,40,2014,12085
1,10,41,2014,3814113
1,10,47,2014,40997
1,10,90,2014,2302
1,10,91,2014,158
1,10,95,2014,158
1,10,102,2014,40997
1,10,105,2014,390031
1,10,132,2014,35252
1,10,136,2014,35252
1,10,142,2014,767
1,10,143,2014,137859
1,10,145,2014,5836
1,10,158,2014,35252
1,10,171,2014,35252
1,10,173,2014,158
1,10,177,2014,1270
1,10,183,2014,40997
1,10,185,2014,35252
1,10,196,2014,58782
1,10,200,2014,22513
1,10,206,2014,40997
