"crop_name","country_iso2","country_name","year","c_area_harvested","c_production","clp_import_quantity","clp_import_value","clp_export_quantity","clp_export_value","fs_food_supply_quantity_g","fs_food_supply_kcal","fs_protein_supply_quantity","fs_fat_supply_quantity","vap_gross_production_value_us"
"Cloves","","World","2013",0.000808449704543383,7.50828621052982e-05,0.00011399036990323,0.00270800626217452,0.000115440106214542,0.00309419791620243,NA,NA,NA,NA,0.000492856900663547
"Cocoa","","World","2010",0.0132724765293957,0.00227641410832115,0.0256125577782986,0.307177204130265,0.024987260627708,0.321010809342329,0.00560659281275331,0.00912408759124088,0.0075046904315197,0.0386138613861386,0.0226052713432415
"Cocoa","","World","2011",0.0141445215767946,0.00242669236427543,0.0282671343970087,0.35226508459481,0.0281878337121314,0.367695550756849,0.00611321264523102,0.00912408759124088,0.00813008130081301,0.0425742574257426,0.0251500635660527
"Cocoa","","World","2012",0.0141308502947784,0.00242598194191225,0.0282217502021961,0.324713483765776,0.0276076342793719,0.341641208561344,0.00604566333423399,0.00912408759124088,0.00813008130081301,0.0415841584158416,0.0213472939518217
"Cocoa","","World","2013",0.0139939699581476,0.00235855386762398,0.0293590399944857,0.33753509299366,0.02791997517267,0.3539894570634,NA,NA,NA,NA,0.0206099180648481
"Coconuts","","World","2010",0.0162752909043571,0.0321901233316938,0.0124663003029179,0.0263362524802834,0.0116608540077715,0.0265072966479774,0.0319170494460957,0.0383211678832117,0.0075046904315197,0.202970297029703,0.0290878579477088
"Coconuts","","World","2011",0.016489963950636,0.0313039674011188,0.0103643587429733,0.0400453482699877,0.00972990807794724,0.0385355907914821,0.030363415293164,0.0328467153284672,0.0075046904315197,0.177227722772277,0.0349008218266391
"Coconuts","","World","2012",0.0166517502481248,0.0331329195387921,0.0108100503277562,0.0317268689499207,0.0109028877017621,0.0321021966025957,0.0313766549581194,0.0346715328467153,0.0075046904315197,0.186138613861386,0.0323568911948131
"Coconuts","","World","2013",0.0166464007966098,0.0332733023631917,0.0112810533793981,0.0264880130981591,0.0117579891648463,0.0276030935162627,NA,NA,NA,NA,0.032078976892677
"Coffee","","World","2010",0.014580471417729,0.00445807543675972,0.0405400738848464,0.425008253118063,0.0422427783914434,0.461843248940169,0.0105039178600378,0.00182481751824818,0.0106316447779862,NA,0.046375649847438
"Coffee","","World","2011",0.0137539327034818,0.00441061017829187,0.0419360475785873,0.635735135621609,0.0434907793200573,0.676659695824626,0.0105714671710349,0.00182481751824818,0.0106316447779862,NA,0.0632954310405881
"Coffee","","World","2012",0.0143478588805775,0.0046398646843433,0.0431406106447236,0.587589797262959,0.0459885068325464,0.629932778176871,0.0108078897595245,0.00182481751824818,0.0112570356472795,NA,0.0561218460212576
"Coffee","","World","2013",0.0146530752701622,0.0046764722070932,0.0436634001873169,0.514454597135691,0.0452489430009349,0.549998021910501,NA,NA,NA,NA,0.0457440685795675
"Common bean","","World","2010",0.0449755925252341,0.0244576502245234,0.00982046675158832,0.0295456149245641,0.0113195941664097,0.0336950483178021,0.0243515266144285,0.0437956204379562,0.0975609756097561,0.0108910891089109,0.0967234171355996
"Common bean","","World","2011",0.0445926055769392,0.0242897476044504,0.0105207697875055,0.0328523795547526,0.0131564173860206,0.041780114881053,0.0237773574709538,0.0437956204379562,0.0950594121325829,0.0099009900990099,0.119852758827373
"Common bean","","World","2012",0.042702135161997,0.0248497118712257,0.0109580651869939,0.0344186348509115,0.0129693801951807,0.0427434638810565,0.0228654417724939,0.041970802919708,0.091307066916823,0.0099009900990099,0.109104459821827
"Common bean","","World","2013",0.0429545686353132,0.0251504503269815,0.0111215531723518,0.0358603407301342,0.0123444356321946,0.0401904988629545,NA,NA,NA,NA,0.117620439169971
"Coriander","","World","2010",0.00130516372157648,0.000435015644286582,0.000784480665908284,0.00394894257537025,0.000716837737437635,0.00440607032308781,0.00604566333423399,0.0109489051094891,0.0118824265165729,0.0158415841584158,0.00491660312293955
"Coriander","","World","2011",0.00149869646644901,0.000500647943319292,0.000840612742677376,0.00485378897181921,0.000799520193067936,0.00516758948029139,0.00702512834369089,0.0127737226277372,0.0143839899937461,0.0188118811881188,0.00578303460182376
"Coriander","","World","2012",0.00144071223306301,0.000485710143118813,0.000909563068498939,0.00486091362066938,0.000859671605040519,0.0049327555269913,0.00685625506619833,0.0127737226277372,0.0137585991244528,0.0188118811881188,0.00503242082652173
"Coriander","","World","2013",0.00138327208209041,0.000476358439708903,0.0011112026206084,0.00611679490434879,0.00106883077526116,0.00640470434119675,NA,NA,NA,NA,0.00490753162731602
"Cotton","","World","2010",0.0440260288860442,0.0715830728175702,0.0273712007899996,0.131246163054746,0.0273680987002858,0.136262832828658,0.00482977573628749,0.0237226277372263,0,0.140594059405941,0.316543565621573
"Cotton","","World","2011",0.0477584037844722,0.081350881280335,0.0282872071249624,0.201752231820241,0.0294820832853676,0.196920979660365,0.0050999729802756,0.0237226277372263,0,0.148514851485149,0.558571270632104
"Cotton","","World","2012",0.0480280734563811,0.0817083362607581,0.0348548540331517,0.191431974056683,0.035357947577909,0.190225114350614,0.00543771953526074,0.0255474452554745,0,0.157425742574257,0.450080460076214
"Cotton","","World","2013",0.0446055306492332,0.0753553451022526,0.0334852078703328,0.16825405202409,0.0350205995830113,0.179460183042954,NA,NA,NA,NA,0.385322431817713
"Cowpeas","","World","2010",0.0160625173010074,0.00359434171903884,NA,NA,NA,NA,NA,NA,NA,NA,0.00596101099094399
"Cowpeas","","World","2011",0.0145697586703627,0.00249554443838567,NA,NA,NA,NA,NA,NA,NA,NA,0.00430702931289846
"Cowpeas","","World","2012",0.0157638188249145,0.00439493881836035,NA,NA,NA,NA,NA,NA,NA,NA,0.00816700854565044
"Cowpeas","","World","2013",0.0169663544820996,0.00435482020003757,NA,NA,NA,NA,NA,NA,NA,NA,0.00808530156639161
"Cranberries","","World","2010",4.21670792558054e-05,0.000244977399211363,0.000224476411331215,0.00247917789388583,0.000289181353532577,0.00385620889936641,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.00107329802882515
"Cranberries","","World","2011",4.2117239645417e-05,0.000281213146527687,0.000264925047644459,0.00329950404527726,0.000339992013006445,0.00449021570494342,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.00127033584033522
"Cranberries","","World","2012",5.10911383825676e-05,0.000312559547335613,0.000333544879510057,0.00393033532747537,0.000390561568369993,0.00479737395999841,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.00238903891827611
"Cranberries","","World","2013",5.53164297966039e-05,0.000330345873029316,0.000369437615669983,0.00449423809017191,0.000434028034101397,0.00540749700665661,NA,NA,NA,NA,0.00206087372031333
"Cress","","World","2010",0.0254742002536413,0.136574067640941,0.00655319804019706,0.0198329033955589,0.00880771194632019,0.0281983409847503,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.222324788175722
"Cress","","World","2011",0.0254354776452367,0.13713760032086,0.00712436534269176,0.0216637542365573,0.00914530375436322,0.0284333302515116,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.255971554882383
"Cress","","World","2012",0.0263429932664624,0.142978694568472,0.00669586763768413,0.0206862220286066,0.00813265023680677,0.0259219374698514,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.264460412890408
"Cress","","World","2013",0.0273531051101061,0.146157786791417,0.00717187180034564,0.0253501083230492,0.00781017755280531,0.0284836431844074,NA,NA,NA,NA,0.273154901621517
"Cucumbers and gherkins","","World","2010",0.00279643408607763,0.032821166644236,0.0065236884806908,0.0177780539145607,0.0062874940256975,0.0176869243883594,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.0707080146348645
"Cucumbers and gherkins","","World","2011",0.00289317969200957,0.0356380644072921,0.00635091661966073,0.0166332723740062,0.00657951173882003,0.0175066917451888,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.10139797699945
"Cucumbers and gherkins","","World","2012",0.0029287042587475,0.0371744092964648,0.00653422877966661,0.0179881231064157,0.00630635432700146,0.018476581167613,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.106408589781025
"Cucumbers and gherkins","","World","2013",0.00292164226284219,0.0384898717258068,0.00670284351837452,0.0204492055116955,0.00658803436276463,0.0205711557621014,NA,NA,NA,NA,0.107115743968664
"Cumin","","World","2010",0.00130516372157648,0.000435015644286582,0.000784480665908284,0.00394894257537025,0.000716837737437635,0.00440607032308781,0.00604566333423399,0.0109489051094891,0.0118824265165729,0.0158415841584158,0.00491660312293955
"Cumin","","World","2011",0.00149869646644901,0.000500647943319292,0.000840612742677376,0.00485378897181921,0.000799520193067936,0.00516758948029139,0.00702512834369089,0.0127737226277372,0.0143839899937461,0.0188118811881188,0.00578303460182376
"Cumin","","World","2012",0.00144071223306301,0.000485710143118813,0.000909563068498939,0.00486091362066938,0.000859671605040519,0.0049327555269913,0.00685625506619833,0.0127737226277372,0.0137585991244528,0.0188118811881188,0.00503242082652173
"Cumin","","World","2013",0.00138327208209041,0.000476358439708903,0.0011112026206084,0.00611679490434879,0.00106883077526116,0.00640470434119675,NA,NA,NA,NA,0.00490753162731602
"Currants","","World","2010",0.000170674361341354,0.000335035922664549,4.99592144510465e-05,0.000272887644567501,4.18627170425296e-05,0.000295285403800546,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.00261850643565025
"Currants","","World","2011",0.00015789327014398,0.000335475532653904,5.86367293114136e-05,0.000391287953798052,4.12233847949378e-05,0.000371492542084879,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.00365575100391281
"Currants","","World","2012",0.000159007739209609,0.000338095839564137,5.56486269326785e-05,0.00033088436522997,4.69936292329491e-05,0.000319617846051658,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.00353728188847341
"Currants","","World","2013",0.000160403248300483,0.000360185715679944,6.22202670818894e-05,0.000381836399431164,3.43749444478521e-05,0.000284275405108199,NA,NA,NA,NA,0.00352609992146615
"Cushaw","","World","2010",0.00240305281014946,0.0119698853632449,0.00243722084988476,0.00773257090794774,0.00154088824195449,0.00517875479244492,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.0229805294590259
"Cushaw","","World","2011",0.00246477086101373,0.0124425597029712,0.00256449653054683,0.00707477630821567,0.00162521237276293,0.00453959675707219,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.0245088612456028
"Cushaw","","World","2012",0.0025214634178305,0.0125767927201633,0.00316467355458134,0.00943764890745989,0.00217997938543603,0.00677960515090191,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.0254774722454507
"Cushaw","","World","2013",0.00256235404928691,0.01289506036132,0.00330726121141817,0.0103316524039753,0.00319535006504474,0.0108388173725527,NA,NA,NA,NA,0.0276912097057392
"Custard apple","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Custard apple","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Custard apple","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Custard apple","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Dates","","World","2010",0.00177560811063404,0.0039574054077711,0.00167233492480376,0.00586700839393183,0.00180610547234216,0.00669542525494381,0.00793704404215077,0.0072992700729927,0.00250156347717323,0.00099009900990099,0.0237834991024477
"Dates","","World","2011",0.00155946479584866,0.00381908233496034,0.00197288503581736,0.0066719337892229,0.00192445508209023,0.00778456090144968,0.0082410159416374,0.0072992700729927,0.00250156347717323,0.00099009900990099,0.0322070801199625
"Dates","","World","2012",0.00155234188486398,0.00390711896797205,0.00188390841507726,0.00629663031696411,0.00207113577931846,0.00755480052121472,0.00840988921912997,0.0072992700729927,0.00250156347717323,0.00099009900990099,0.0333800225632304
"Dates","","World","2013",0.0016056550392097,0.00395288520744994,0.00218420451007512,0.00756763248838276,0.00223568798009483,0.00856900605122816,NA,NA,NA,NA,0.0351599279107372
"Devil's cotton","","World","2010",0.000240563339442068,0.000136687681582424,NA,NA,NA,NA,NA,NA,NA,NA,0.00031871697885179
"Devil's cotton","","World","2011",0.000244882772342394,0.000143835550703596,NA,NA,NA,NA,NA,NA,NA,NA,0.000384076158008235
"Devil's cotton","","World","2012",0.000231043973857889,0.000136780231053868,NA,NA,NA,NA,NA,NA,NA,NA,0.000340504994054552
"Devil's cotton","","World","2013",0.000246856974687222,0.000133145560902647,NA,NA,NA,NA,NA,NA,NA,NA,0.000300510231360366
"Dill","","World","2010",0.00128377006881727,0.0011061134215406,0.000888050916456053,0.00948392314191097,0.00102701682084769,0.0112339348177878,0.00604566333423399,0.0109489051094891,0.0118824265165729,0.0158415841584158,0.00614472476361492
"Dill","","World","2011",0.00139622068975604,0.00127647123185315,0.000999096885660675,0.0108464662561318,0.00112392441898691,0.0125125701439812,0.00702512834369089,0.0127737226277372,0.0143839899937461,0.0188118811881188,0.00711159838862856
"Dill","","World","2012",0.00135492026594754,0.00119314936339233,0.00102251825485414,0.00996309775733886,0.00123361053497312,0.0128227915256316,0.00685625506619833,0.0127737226277372,0.0137585991244528,0.0188118811881188,0.00675910261468299
"Dill","","World","2013",0.00136028356179878,0.00122995407961833,0.00103937890931843,0.0106108170960707,0.00133769436668807,0.0160393764492418,NA,NA,NA,NA,0.00666914074473256
"Durian","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Durian","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Durian","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Durian","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Eggplant","","World","2010",0.0023775404673651,0.0231761445117634,0.00116470167114979,0.0036241193592182,0.0012397844256183,0.00387474297240024,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.05080858413976
"Eggplant","","World","2011",0.00242565092015972,0.0236661424298262,0.00106322910124815,0.00377494441714395,0.00118985962057224,0.00403772719285458,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.0513760074605837
"Eggplant","","World","2012",0.00249677204418393,0.024689470349161,0.00112797860306744,0.00381007189458366,0.00119187243353818,0.00393232975239453,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.0786988168974115
"Eggplant","","World","2013",0.00256644920394049,0.0257038746063912,0.00114054556745917,0.00432635705469575,0.00113673273621833,0.00432888816140831,NA,NA,NA,NA,0.0612168664510299
"Elderberry","","World","2010",0.00628430693140934,0.01487235247454,0.00541941803909267,0.0151124277184983,0.00527759288764764,0.0142461099694373,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0281209531144258
"Elderberry","","World","2011",0.0066910396851871,0.015423842154487,0.00667689837715368,0.0196074814250369,0.00649288221927134,0.0182898081020216,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0321384012105297
"Elderberry","","World","2012",0.00697803969717492,0.016055365041563,0.00672936770685706,0.0208230696609543,0.00646266293443283,0.0186480903713808,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0321412108078353
"Elderberry","","World","2013",0.00708483906006908,0.0165836153388909,0.00689341288863662,0.0228533307073685,0.00644546056251669,0.0200700800222409,NA,NA,NA,NA,0.0323634710327429
"Esparto","","World","2010",0.000520041723562101,0.000145126510660373,NA,NA,NA,NA,NA,NA,NA,NA,0.000239595783053179
"Esparto","","World","2011",0.000529590162252339,0.000147846203082554,NA,NA,NA,NA,NA,NA,NA,NA,0.000292214339380696
"Esparto","","World","2012",0.000538227643619368,0.000149337511611035,NA,NA,NA,NA,NA,NA,NA,NA,0.000267032955897396
"Esparto","","World","2013",0.00053603470076228,0.000149996926595067,NA,NA,NA,NA,NA,NA,NA,NA,0.000255228747182095
"Ethiopian rape","","World","2010",0.00478674846939753,0.0456646338303221,0.00787908516443305,0.0172199564212977,0.00771552387174234,0.0187313211295206,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.0907509921967518
"Ethiopian rape","","World","2011",0.00503297275791954,0.0482964326504921,0.00880089289743278,0.0188165014703684,0.00852205233821926,0.0206534891535766,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.0833450008870714
"Ethiopian rape","","World","2012",0.00500340540905664,0.0475277814201458,0.00911836648407586,0.018894312870998,0.00829206339828788,0.0191524622080285,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.0841051931621254
"Ethiopian rape","","World","2013",0.00501428151959028,0.0484190738463859,0.00953280317350239,0.0222069067593367,0.00869055973001888,0.0222270647425457,NA,NA,NA,NA,0.0935870086192017
"Faba beans","","World","2010",0.00346345420510866,0.00227476399331326,0.00211360171447372,0.00260558243824435,0.00204350633188969,0.0024646693154227,NA,NA,NA,NA,0.00618201132009629
"Faba beans","","World","2011",0.0033760258374521,0.00239999972950314,0.00160638908949098,0.0037330361291263,0.0021639771160016,0.00340339250330397,NA,NA,NA,NA,0.0074804897540962
"Faba beans","","World","2012",0.00334427246790022,0.00233302335973742,0.00141560940489327,0.00371135032925913,0.00217508415928603,0.00362995170053356,NA,NA,NA,NA,0.00619977071757096
"Faba beans","","World","2013",0.00325899274122485,0.00233451782336152,0.0015384575590874,0.0038516923180013,0.00199840902711994,0.00365898668924809,NA,NA,NA,NA,0.00733765136293142
"Feijoa","","World","2010",0.00401495302942755,0.0106304873268509,0.00208285758250385,0.00515065733681506,0.00157126735985489,0.0030511674589307,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.0294689352034348
"Feijoa","","World","2011",0.00438103188989824,0.0109605765854367,0.00221576258583737,0.00604084662738035,0.00175096306598736,0.00344643158910133,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.0359396157529376
"Feijoa","","World","2012",0.00442280025227094,0.0118558049934595,0.00252907905015829,0.00795640962316965,0.00222377906246596,0.00453768985290996,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.0382538235160735
"Feijoa","","World","2013",0.0044404296300122,0.0122224465606219,0.00266737301692257,0.00943812068555434,0.00227923300783971,0.00504206168955764,NA,NA,NA,NA,0.0386150737019537
"Fennel","","World","2010",0.00130516372157648,0.000435015644286582,0.000784480665908284,0.00394894257537025,0.000716837737437635,0.00440607032308781,0.00604566333423399,0.0109489051094891,0.0118824265165729,0.0158415841584158,0.00491660312293955
"Fennel","","World","2011",0.00149869646644901,0.000500647943319292,0.000840612742677376,0.00485378897181921,0.000799520193067936,0.00516758948029139,0.00702512834369089,0.0127737226277372,0.0143839899937461,0.0188118811881188,0.00578303460182376
"Fennel","","World","2012",0.00144071223306301,0.000485710143118813,0.000909563068498939,0.00486091362066938,0.000859671605040519,0.0049327555269913,0.00685625506619833,0.0127737226277372,0.0137585991244528,0.0188118811881188,0.00503242082652173
"Fennel","","World","2013",0.00138327208209041,0.000476358439708903,0.0011112026206084,0.00611679490434879,0.00106883077526116,0.00640470434119675,NA,NA,NA,NA,0.00490753162731602
"Fenugreek","","World","2010",0.00128377006881727,0.0011061134215406,0.000888050916456053,0.00948392314191097,0.00102701682084769,0.0112339348177878,0.00604566333423399,0.0109489051094891,0.0118824265165729,0.0158415841584158,0.00614472476361492
"Fenugreek","","World","2011",0.00139622068975604,0.00127647123185315,0.000999096885660675,0.0108464662561318,0.00112392441898691,0.0125125701439812,0.00702512834369089,0.0127737226277372,0.0143839899937461,0.0188118811881188,0.00711159838862856
"Fenugreek","","World","2012",0.00135492026594754,0.00119314936339233,0.00102251825485414,0.00996309775733886,0.00123361053497312,0.0128227915256316,0.00685625506619833,0.0127737226277372,0.0137585991244528,0.0188118811881188,0.00675910261468299
"Fenugreek","","World","2013",0.00136028356179878,0.00122995407961833,0.00103937890931843,0.0106108170960707,0.00133769436668807,0.0160393764492418,NA,NA,NA,NA,0.00666914074473256
"Fig leaf gourd","","World","2010",0.00240305281014946,0.0119698853632449,0.00243722084988476,0.00773257090794774,0.00154088824195449,0.00517875479244492,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.0229805294590259
"Fig leaf gourd","","World","2011",0.00246477086101373,0.0124425597029712,0.00256449653054683,0.00707477630821567,0.00162521237276293,0.00453959675707219,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.0245088612456028
"Fig leaf gourd","","World","2012",0.0025214634178305,0.0125767927201633,0.00316467355458134,0.00943764890745989,0.00217997938543603,0.00677960515090191,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.0254774722454507
"Fig leaf gourd","","World","2013",0.00256235404928691,0.01289506036132,0.00330726121141817,0.0103316524039753,0.00319535006504474,0.0108388173725527,NA,NA,NA,NA,0.0276912097057392
"Figs","","World","2010",0.000426495543730373,0.000559862777866254,0.000295412432243584,0.00300752138224265,0.000298557323485608,0.00301786135003379,0.222743853012699,0.0510948905109489,0.0212632895559725,0.0326732673267327,0.00261432119260099
"Figs","","World","2011",0.000427882746219516,0.000560113607967836,0.000303248689761491,0.00318947579816358,0.000295108721997539,0.00307591407041162,0.229904079978384,0.0529197080291971,0.0218886804252658,0.0336633663366337,0.00272073069361939
"Figs","","World","2012",0.00042529800864743,0.000555237407691177,0.000307416737503676,0.00303586804910442,0.000309285101877404,0.00321469527649916,0.237604701432045,0.0547445255474453,0.0225140712945591,0.0346534653465346,0.00270262315304267
"Figs","","World","2013",0.000435890310288581,0.000594625621378532,0.000376621079340982,0.00386311894337379,0.000359429338754206,0.00374284732975822,NA,NA,NA,NA,0.00273247260316328
"Finger millet","","World","2010",0.0498624383143622,0.0172508439172195,0.00110551593948177,0.00121356518747842,0.00103755767582811,0.00108115426030648,0.0323223453120778,0.0529197080291971,0.0475297060662914,0.0297029702970297,0.0291288796805975
"Finger millet","","World","2011",0.0470391863645947,0.0142288113024082,0.000916847592305234,0.00120947111316721,0.00104133948861471,0.00125652904355253,0.0309713590921373,0.0492700729927007,0.0456535334584115,0.0277227722772277,0.0259810189259076
"Finger millet","","World","2012",0.0432664676859909,0.0140133561328886,0.000937313635380063,0.00117164090698299,0.000997314961684141,0.00111834320573283,0.030430964604161,0.0492700729927007,0.0444027517198249,0.0277227722772277,0.0280311416035241
"Finger millet","","World","2013",0.043217428278236,0.0138896748071396,0.000950863887574675,0.0013673008763598,0.000759862630472609,0.00101152205854532,NA,NA,NA,NA,0.0255874995955851
"Fique","","World","2010",0.000520041723562101,0.000145126510660373,NA,NA,NA,NA,NA,NA,NA,NA,0.000239595783053179
"Fique","","World","2011",0.000529590162252339,0.000147846203082554,NA,NA,NA,NA,NA,NA,NA,NA,0.000292214339380696
"Fique","","World","2012",0.000538227643619368,0.000149337511611035,NA,NA,NA,NA,NA,NA,NA,NA,0.000267032955897396
"Fique","","World","2013",0.00053603470076228,0.000149996926595067,NA,NA,NA,NA,NA,NA,NA,NA,0.000255228747182095
"Flax","","World","2010",0.00310450794665799,0.00127074894010176,0.00651217308797713,0.0153466535480371,0.00647587760690636,0.0158095384122762,0.00111456363145096,0.00182481751824818,0.00437773608505316,0.00891089108910891,0.00425101860490336
"Flax","","World","2011",0.00336580179515438,0.00137838187199302,0.00592380644299715,0.0190944587303916,0.00561591884416142,0.0176213217080632,0.00124966225344501,0.00182481751824818,0.00500312695434647,0.00891089108910891,0.0044372681797115
"Flax","","World","2012",0.00370962311628579,0.00144098159828816,0.00649236257010422,0.0173432104475339,0.00670896297378265,0.0189997631901143,0.00124966225344501,0.00182481751824818,0.00500312695434647,0.00891089108910891,0.00618104686090697
"Flax","","World","2013",0.00339616380891625,0.0015520562136487,0.00646053409019618,0.0195580886574191,0.00676198691480856,0.0205589463983477,NA,NA,NA,NA,0.00655374053977902
"Fonio","","World","2010",0.000764355493685894,0.000294288914464643,0,0,0,0,0.00712645231018644,0.0109489051094891,0.0112570356472795,0.00198019801980198,0.000878433010771161
"Fonio","","World","2011",0.000834929766429449,0.000305739808158649,0,0,0,0,0.00729532558767901,0.0127737226277372,0.0112570356472795,0.00198019801980198,0.000782346653927054
"Fonio","","World","2012",0.00098556306666019,0.000302575247254419,9.87931106388034e-06,4.68739523677643e-05,2.76321564637159e-06,1.52897474003439e-05,0.00692380437719535,0.0109489051094891,0.0106316447779862,0.00198019801980198,0.000792027572451961
"Fonio","","World","2013",0.000992965633236484,0.000320776468021806,4.94102120944416e-06,2.33889987505477e-05,1.97759551161889e-06,2.56957492992235e-05,NA,NA,NA,NA,0.000909615087201162
"Foxtail millet","","World","2010",0.0498624383143622,0.0172508439172195,0.00110551593948177,0.00121356518747842,0.00103755767582811,0.00108115426030648,0.0323223453120778,0.0529197080291971,0.0475297060662914,0.0297029702970297,0.0291288796805975
"Foxtail millet","","World","2011",0.0470391863645947,0.0142288113024082,0.000916847592305234,0.00120947111316721,0.00104133948861471,0.00125652904355253,0.0309713590921373,0.0492700729927007,0.0456535334584115,0.0277227722772277,0.0259810189259076
"Foxtail millet","","World","2012",0.0432664676859909,0.0140133561328886,0.000937313635380063,0.00117164090698299,0.000997314961684141,0.00111834320573283,0.030430964604161,0.0492700729927007,0.0444027517198249,0.0277227722772277,0.0280311416035241
"Foxtail millet","","World","2013",0.043217428278236,0.0138896748071396,0.000950863887574675,0.0013673008763598,0.000759862630472609,0.00101152205854532,NA,NA,NA,NA,0.0255874995955851
"Garlic","","World","2010",0.00185150968395467,0.0118728798450915,0.00452663914711779,0.0185929346272687,0.00454017190267948,0.0262344108966889,0.958051877870846,0.12956204379562,0.237023139462164,0.0584158415841584,0.0479448911608372
"Garlic","","World","2011",0.00191692278815578,0.0121404792798795,0.00504830610280279,0.0188350047671577,0.00535060679755058,0.0244611884819019,0.967880302620913,0.12956204379562,0.238899312070044,0.0594059405940594,0.0504993839540509
"Garlic","","World","2012",0.00200135385702093,0.0123090465734292,0.00447974724434071,0.0145510837522463,0.00475611449640847,0.0171698082193696,1,0.133211678832117,0.24577861163227,0.0603960396039604,0.0444848623346299
"Garlic","","World","2013",0.00197874051824082,0.0127517454013933,0.00500013865723698,0.0169443180705523,0.00533816690907202,0.0176060923603422,NA,NA,NA,NA,0.0438072451050635
"Giant cabuya","","World","2010",0.000520041723562101,0.000145126510660373,NA,NA,NA,NA,NA,NA,NA,NA,0.000239595783053179
"Giant cabuya","","World","2011",0.000529590162252339,0.000147846203082554,NA,NA,NA,NA,NA,NA,NA,NA,0.000292214339380696
"Giant cabuya","","World","2012",0.000538227643619368,0.000149337511611035,NA,NA,NA,NA,NA,NA,NA,NA,0.000267032955897396
"Giant cabuya","","World","2013",0.00053603470076228,0.000149996926595067,NA,NA,NA,NA,NA,NA,NA,NA,0.000255228747182095
"Ginger","","World","2010",0.000364659816008246,0.000903546291768768,0.00124887930114087,0.00462967838447508,0.00124846417358984,0.00538723722849859,0.00604566333423399,0.0109489051094891,0.0118824265165729,0.0158415841584158,0.00492405790597097
